0	14.47489
10	17.13851
20	16.12633
30	15.43379
40	15.16743
50	15.11415
60	15.48706
70	15.11415
80	15.32725
90	16.12633
100	15.48706
110	15.75342
120	15.59361
130	19.80213
140	18.68341
150	18.15068
160	17.67123
170	16.7656
180	19.8554
190	20.06849
200	20.01522
210	20.33486
220	20.81431
230	20.70776
240	22.19939
250	24.96956
260	24.22374
270	23.58448
280	22.41248
290	24.38356
300	25.44901
310	26.03501
320	27.52664
330	28.7519
340	28.59208
350	27.42009
360	29.01826
370	35.73059
380	33.65297
390	31.4688
400	28.64536
410	28.21918
420	30.2968
430	28.80518
440	29.87062
450	32.26788
460	33.81279
470	32.26788
480	33.9726
490	29.01826
500	29.12481
510	28.21918
520	27.207
530	25.55556
540	23.31811
550	22.62557
560	22.62557
570	25.39574
580	24.64993
590	23.10502
600	23.15829
610	21.4003
620	22.67884
630	25.87519
640	26.19483
650	24.7032
660	24.06393
670	24.91629
680	21.71994
690	21.87976
700	21.71994
710	23.5312
720	23.85084
730	24.43683
740	23.05175
750	26.88737
760	27.207
770	26.78082
780	26.67428
790	24.27702
800	23.31811
810	24.27702
820	22.94521
830	22.46575
840	20.33486
850	19.74886
860	20.92085
870	22.03957
880	21.71994
890	21.82648
900	22.30594
910	21.29376
920	21.50685
930	21.93303
940	21.56012
950	20.54795
960	22.14612
970	20.49467
980	20.06849
990	20.17504
1000	19.8554
1010	18.52359
1020	17.51142
1030	18.41705
1040	17.03196
1050	16.81887
1060	16.97869
1070	16.39269
1080	17.99087
1090	17.88432
1100	18.8965
1110	18.94977
1120	16.97869
1130	16.1796
1140	16.49924
1150	16.60578
1160	15.85997
1170	15.48706
1180	14.84779
1190	14.42161
1200	15.85997
1210	13.88889
1220	14.6347
1230	14.42161
1240	14.47489
1250	14.90107
1260	14.74125
1270	14.20852
1280	14.6347
1290	14.42161
1300	14.90107
1310	14.84779
1320	16.7656
1330	15.11415
1340	15.54033
1350	14.79452
1360	15.11415
1370	14.52816
1380	14.52816
1390	13.99543
1400	14.47489
1410	15.06088
1420	16.39269
1430	16.60578
1440	17.29833
