7	14.4796907983255	0.974377836403437	3.76767964032479	1.76144411158748	7.60273899044842	0.594000083501451	0.983175611197948	0.733302103704773	0.00604101951699704	0.0444776353030466	0.00718626593239605	0.00187316205119714	0.12416889230255	4.74662431422621	4.16273380443454	0.0240198920387775	4.51441203244263	0.0500534811429679	0.251756679196842	0.0764833534439094
21	15.9752276912332	0.915767920045182	3.33970124134794	1.55380661645904	8.41747367847711	0.82696897751186	1.36146728336811	0.743046719008125	0.0019318702374585	0.0763891461258754	0.00440100311534479	0.00301989095052704	0.124796215603128	4.45063240127638	4.15558419656008	0.0135687441006303	3.34501416361192	0.0530804523220286	0.651640554470941	0.0737781237554736
79	7.73550144163892	1.64705256891903	3.70792441093363	1.32188769290224	7.3804006325081	0.657650275793858	1.76998453736305	1.098955266634	0.00523378039943054	0.0745396502967924	0.0059425375633873	0.00179460187675431	0.101156119550578	5.73234047973529	4.30929422611371	0.0174061175249517	3.88030622106511	0.0528322543483227	0.538001439347863	0.0784213656373322
200	5.34200848545879	0.990675456477329	3.71246923366562	1.97404605592601	10.4385679578409	0.79496191713959	1.75168073982	1.12408958134241	0.00983598560560494	0.0384424624801613	0.00100132486550137	0.00735778649803251	0.110312410485931	4.80474659102038	5.37484682444483	0.0123987032473087	2.02769158543553	0.0692192348837852	0.443046440882608	0.0844091959507205
219	14.5730108290445	1.12277605268639	3.29448666120879	1.15252565150149	9.58203639090061	0.533214240134694	0.112658129483461	1.0588371833344	0.00896231716731563	0.0592272304999642	0.00457516035996377	0.00823306273669004	0.103263851488009	4.0537437540479	5.28416291996837	0.0228112012054771	3.88438965839799	0.0656876095291227	0.495272293849848	0.0845813527330756
257	18.4192985040136	1.83633304937277	3.92372356192209	1.17984868818894	7.36960218567401	1.49377929550596	0.585003432184458	0.974371606162749	0.00895807415945455	0.0401085107889958	0.00249931310303509	0.00106036674231291	0.400372524736449	5.07786532258615	4.74051536479965	0.0175873558688909	2.59191646485124	0.0186118792789057	0.338561753672548	0.076201469306834
328	17.7595074404962	1.21835198805667	3.69123349245638	1.56868962571025	10.0459795659408	0.80523176854942	0.759943591505289	1.19773188531166	0.00251023149350658	0.0350828885636292	0.00488463912624866	0.00465367102064192	0.104714424205013	5.34100046986714	4.15906574949622	0.0217265141382813	2.4117651510681	0.0148635568330064	0.277913833665662	0.0874626855086535
438	5.26575046475045	0.874628221699968	3.84369794325903	1.55607220204547	9.50695493258536	0.755513480533846	1.84721147894859	0.755272455308586	0.00606456435052678	0.0767288895859383	0.0011163420882076	0.00263936983654275	0.102600680436008	5.36772359255701	4.74787377379835	0.0311479193996638	2.41173424303764	0.0117086240695789	0.413271364104003	0.0737723096413538
445	13.1701519968919	0.971462073568255	3.05084323277697	1.20528577687219	9.91192001197487	0.991948181772605	0.488640788495541	1.149033172864	0.00523174256086349	0.0694718410097994	0.00163117323070765	0.00780576789984479	0.134060446238145	4.33488768758252	5.09895060351118	0.0105438209697604	4.14720911556855	0.0207633892958984	0.61448046581354	0.0869266605656594
448	19.6314473927487	0.900779450894333	3.62935263034888	1.13355186884291	10.1131641278043	0.529787104981951	1.88353856235743	0.983477067702915	0.00791396919405088	0.0401221281220205	0.00824401487829164	0.00133979486068711	0.134913805951364	5.56987621169537	4.08585328282788	0.0200929727125913	3.5180018043262	0.0586500009056181	0.371608500299044	0.0845157468644902
586	13.7836171861272	0.828631602460518	3.88048134511337	1.72533328738064	10.0066836997867	0.875109690586105	1.23445972844958	1.07592378473142	0.00961072093341499	0.0526253883098252	0.00346186090493575	0.00812947910977527	0.134272966142744	5.92080757720396	4.72022334765643	0.011363566853106	4.33914940216113	0.0520438413601369	0.643586820736527	0.0731738969148137
724	11.2218864622992	1.37789099654648	3.22060718527064	1.89941320614889	7.79796208441257	0.960772797944956	1.82678766384721	0.784981066260952	0.00216512271435931	0.049172395428177	0.00647152091376483	0.00636717243120074	0.434396367459558	5.38124633859843	4.99014739459381	0.0417913555912673	3.19021944626002	0.0565889029856771	0.247909743734635	0.0732331522763707
905	15.2399307745509	0.782005985346623	3.2167974403128	1.19425330264494	7.41531749255955	0.665196245862171	0.732210131883621	0.646690563841257	0.00345445642946288	0.0486821348383091	0.00114404461113736	0.00275840630754828	0.138218298000284	5.34219169057906	5.58615975920111	0.0143391652777791	4.10218909852207	0.0522528853546828	0.395311410003342	0.0816815075254999
943	19.7532267472707	1.49294070940465	3.71965930680744	1.07545242691413	7.93120619282126	0.964150706375949	1.17909899652004	0.64988584121922	0.00122876888606697	0.0328027320979163	0.000411076752934605	0.00991680377395823	0.42739456131123	5.61140179261565	5.11299764225259	0.0265851951763034	3.75465487797279	0.0156368149770424	0.311464145244099	0.0702822804800235
986	16.6645094123669	0.85034137008246	3.93835730664432	1.39874125062488	9.47164516150951	0.541688594887964	0.0845092859864235	0.792666188995354	0.00131141031859443	0.0506416490254924	0.00278181184083223	0.000585972231347114	0.107313162153587	4.91834151372313	4.45421592798084	0.0242093410529196	2.58237323193112	0.0324968442134559	0.493638749513775	0.0647558925161138
992	8.86867363587953	0.888885073577985	3.38349112845026	1.49698442826048	9.07837754208595	0.648599176495336	0.690654866099357	1.15430468859617	0.00233546469826251	0.0630600607790984	0.00484587224200368	0.00639064552029595	0.108130970420316	5.66299690399319	5.62297627748922	0.0243218445777893	3.42929713241057	0.0638275603577495	0.444588448433205	0.0814406166016124
