NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
26999,578,.21787644E-01,.13044924E-01,.93061924E-02,.25111604,43.194565
27999,582,.21194842E-01,.51897681E-02,.91278553E-02,.26024389,44.455202
28999,588,.20671983E-01,.60324782E-02,.91609955E-02,.26940489,45.547753
29999,593,.20136395E-01,.46048598E-02,.91431141E-02,.27854800,46.694134
30999,607,.19908042E-01,.13057692E-01,.92928410E-02,.28784084,47.132397
31999,630,.19938207E-01,.20873277E-01,.96101761E-02,.29745102,46.916996
32999,643,.19797175E-01,.15284309E-01,.96249580E-02,.30707598,47.449686
33999,663,.19730431E-01,.17527927E-01,.95920563E-02,.31666803,47.446233
34999,673,.19516162E-01,.12231227E-01,.90889931E-02,.32575703,48.077962
35999,681,.19260204E-01,.10301946E-01,.89550018E-02,.33471203,48.815366
36999,696,.19153260E-01,.15303373E-01,.90129375E-02,.34372497,49.042046
37999,711,.18995100E-01,.13143333E-01,.90830326E-02,.35280800,49.268570
38999,729,.18903010E-01,.15403696E-01,.91428757E-02,.36195087,49.288375
39999,737,.18657798E-01,.90947607E-02,.89340210E-02,.37088490,49.952710
40999,740,.18259015E-01,.23081101E-02,.90439320E-02,.37992883,50.961805
41999,749,.18030285E-01,.86525986E-02,.89280605E-02,.38885689,51.527951
42999,755,.17804841E-01,.83364170E-02,.88529587E-02,.39770985,52.279091
43999,759,.17517415E-01,.51583845E-02,.88391304E-02,.40654898,53.157216
44999,760,.17176644E-01,.21830636E-02,.87678432E-02,.41531682,54.231633
45999,764,.16892603E-01,.41110137E-02,.88012218E-02,.42411804,55.088715
46999,769,.16683129E-01,.70475436E-02,.88129044E-02,.43293095,55.864981
47999,775,.16509735E-01,.83603820E-02,.90730190E-02,.44200397,56.590766
48999,786,.16375792E-01,.99466540E-02,.89619160E-02,.45096588,56.923828
49999,794,.16261980E-01,.10685298E-01,.88920593E-02,.45985794,57.456759
50999,802,.16087604E-01,.73689935E-02,.88560581E-02,.46871400,57.974428
51999,813,.15991378E-01,.11083939E-01,.89619160E-02,.47767591,58.277049
52999,829,.15934317E-01,.12967206E-01,.90129375E-02,.48668885,58.221255
53999,840,.15822381E-01,.98898777E-02,.89161396E-02,.49560499,58.504989
54999,851,.15747663E-01,.11712972E-01,.90379715E-02,.50464296,58.795353
55999,858,.15591150E-01,.69830910E-02,.90429783E-02,.51368594,59.356470
56999,865,.15447429E-01,.73992086E-02,.88860989E-02,.52257204,59.890381
57999,874,.15348846E-01,.97296990E-02,.89139938E-02,.53148603,60.279273
58999,880,.15218391E-01,.76521769E-02,.88388920E-02,.54032493,60.860235
59999,885,.15051037E-01,.51772688E-02,.88191032E-02,.54914403,61.501029
60999,896,.14948080E-01,.87707787E-02,.89378357E-02,.55808187,61.727841
61999,913,.14996278E-01,.17936287E-01,.90069771E-02,.56708884,61.545599
62999,928,.14940144E-01,.11459898E-01,.92341900E-02,.57632303,61.527452
63999,941,.14865650E-01,.10172641E-01,.89788437E-02,.58530188,61.614685
64999,966,.14950100E-01,.20354817E-01,.91309547E-02,.59443283,60.941057
65999,980,.14924565E-01,.13264785E-01,.89600086E-02,.60339284,60.967305
66999,1000,.15007149E-01,.20457639E-01,.90651512E-02,.61245799,60.633341
67999,1010,.14947438E-01,.10946819E-01,.88989735E-02,.62135696,60.899135
68999,1035,.15030233E-01,.20660215E-01,.91669559E-02,.63052392,60.289662
69999,1040,.14900983E-01,.59828824E-02,.89499950E-02,.63947392,60.848403
70999,1045,.14765960E-01,.53144572E-02,.89559555E-02,.64842987,61.402275
71999,1051,.14655205E-01,.67917435E-02,.88541508E-02,.65728402,61.881633
72999,1053,.14486480E-01,.23384168E-02,.87838173E-02,.66606784,62.588238
73999,1058,.14368240E-01,.57368542E-02,.88350773E-02,.67490292,63.115543
74999,1068,.14304625E-01,.95971845E-02,.89161396E-02,.68381906,63.344182
75999,1073,.14186467E-01,.53247324E-02,.88257790E-02,.69264483,63.859530
76999,1076,.14059031E-01,.43740600E-02,.88090897E-02,.70145392,64.489431
77999,1076,.13888219E-01,.73582262E-03,.90129375E-02,.71046686,65.318052
78999,1081,.13766737E-01,.42912566E-02,.88610649E-02,.71932793,65.823496
79999,1084,.13651041E-01,.45111875E-02,.88520050E-02,.72817993,66.447091
80999,1096,.13604263E-01,.98620675E-02,.89399815E-02,.73711991,66.518347
81999,1105,.13554666E-01,.95373528E-02,.88880062E-02,.74600792,66.766021
82999,1113,.13468067E-01,.63670446E-02,.88870525E-02,.75489497,67.070350
83999,1117,.13380694E-01,.61288387E-02,.88150501E-02,.76371002,67.607823
84999,1118,.13239695E-01,.13959326E-02,.88758469E-02,.77258587,68.331696
85999,1127,.13178340E-01,.79631876E-02,.90970993E-02,.78168297,68.577942
86999,1129,.13059632E-01,.28509047E-02,.87900162E-02,.79047298,69.224849
87999,1141,.13024371E-01,.99566604E-02,.89318752E-02,.79940486,69.262371
88999,1149,.12981371E-01,.91974682E-02,.88829994E-02,.80828786,69.538784
89999,1153,.12897893E-01,.54683791E-02,.87940693E-02,.81708193,70.048653
90999,1165,.12905706E-01,.13608907E-01,.89609623E-02,.82604289,70.078926
91999,1172,.12831086E-01,.60407170E-02,.88541508E-02,.83489704,70.402052
92999,1178,.12765323E-01,.67152249E-02,.91109276E-02,.84400797,70.803528
93999,1182,.12673700E-01,.41527955E-02,.88350773E-02,.85284305,71.299699
94999,1189,.12600610E-01,.57302606E-02,.89008808E-02,.86174393,71.614617
95999,1196,.12539470E-01,.67312480E-02,.88589191E-02,.87060285,71.922277
96999,1200,.12457047E-01,.45445358E-02,.88100433E-02,.87941289,72.404995
97999,1204,.12372843E-01,.42051031E-02,.88360310E-02,.88824892,72.886578
98999,1210,.12307666E-01,.59203828E-02,.88620186E-02,.89711094,73.244289
99999,1213,.12226053E-01,.41464589E-02,.89490414E-02,.90605998,73.789734
100999,1213,.12107916E-01,.29429693E-03,.88610649E-02,.91492105,74.511381
101999,1213,.11992907E-01,.37715219E-03,.87859631E-02,.92370701,75.226912
102999,1213,.11885699E-01,.95054517E-03,.87988377E-02,.93250585,75.943491
103999,1215,.11785248E-01,.14388957E-02,.87831020E-02,.94128895,76.531052
104999,1216,.11705443E-01,.34058775E-02,.87680817E-02,.95005703,77.179633
105999,1220,.11644950E-01,.52931614E-02,.88129044E-02,.95886993,77.637026
106999,1222,.11561017E-01,.26642192E-02,.88000298E-02,.96766996,78.219725
107999,1222,.11460525E-01,.70800991E-03,.90329647E-02,.97670293,78.949887
108999,1222,.11360945E-01,.60639593E-03,.88520050E-02,.98555493,79.665422
109999,1237,.11360453E-01,.11306803E-01,.93278885E-02,.99488282,79.432184
110999,1241,.11288664E-01,.33919132E-02,.94020367E-02,1.0042849,79.921167
111999,1244,.11230874E-01,.48163072E-02,.90401173E-02,1.0133250,80.443667
112999,1251,.11207174E-01,.85528046E-02,.89569092E-02,1.0222819,80.694895
113999,1263,.11204476E-01,.10899547E-01,.90050697E-02,1.0312870,80.622470
114999,1266,.11141151E-01,.39222026E-02,.90110302E-02,1.0402980,81.131739
115999,1273,.11114061E-01,.79987713E-02,.90260506E-02,1.0493240,81.379901
116999,1278,.11055808E-01,.42984436E-02,.88717937E-02,1.0581958,81.742730
117999,1279,.10991181E-01,.34299398E-02,.88231564E-02,1.0670190,82.359016
118999,1283,.10946859E-01,.57168701E-02,.88598728E-02,1.0758789,82.780618
119999,1296,.10941022E-01,.10246480E-01,.89859962E-02,1.0848649,82.623843
120999,1308,.10944034E-01,.11305407E-01,.89921951E-02,1.0938570,82.534358
121999,1311,.10898453E-01,.53832072E-02,.88369846E-02,1.1026940,83.008216
122999,1314,.10843818E-01,.41784327E-02,.92308521E-02,1.1119249,83.509452
123999,1314,.10759247E-01,.35710001E-03,.88880062E-02,1.1208129,84.176972
124999,1317,.10710254E-01,.46351980E-02,.88970661E-02,1.1297100,84.649330
125999,1325,.10682494E-01,.72124645E-02,.89809895E-02,1.1386909,84.800249
126999,1330,.10641410E-01,.54648998E-02,.89221001E-02,1.1476130,85.139082
127999,1336,.10590198E-01,.40862832E-02,.90038776E-02,1.1566169,85.416506
128999,1343,.10555520E-01,.61168233E-02,.89340210E-02,1.1655509,85.621564
129999,1353,.10563588E-01,.11604376E-01,.91969967E-02,1.1747479,85.650673
130999,1358,.10527353E-01,.58167690E-02,.89750290E-02,1.1837230,85.982917
131999,1364,.10487420E-01,.52562664E-02,.89199543E-02,1.1926429,86.244522
132999,1368,.10436837E-01,.37598741E-02,.88729858E-02,1.2015159,86.628595
133999,1371,.10384365E-01,.34057551E-02,.88899136E-02,1.2104058,87.075942
134999,1372,.10325293E-01,.24096646E-02,.90210438E-02,1.2194269,87.660083
135999,1376,.10276688E-01,.37150328E-02,.89039803E-02,1.2283309,88.039900
136999,1378,.10222072E-01,.27943507E-02,.89349747E-02,1.2372658,88.549804
137999,1385,.10188577E-01,.55998454E-02,.92070103E-02,1.2464728,88.751566
138999,1396,.10172528E-01,.79577202E-02,.90470314E-02,1.2555199,88.681433
139999,1399,.10122123E-01,.31158520E-02,.91140270E-02,1.2646339,89.130927
140999,1400,.10064781E-01,.20370134E-02,.88500977E-02,1.2734840,89.689658
141999,1402,.10008961E-01,.21383637E-02,.88689327E-02,1.2823529,90.183619
142999,1407,.99777508E-02,.55459652E-02,.88880062E-02,1.2912409,90.481391
143999,1411,.99419018E-02,.48155171E-02,.88920593E-02,1.3001330,90.842531
144999,1411,.98797300E-02,.92705695E-03,.88188648E-02,1.3089519,91.458720
145999,1411,.98204000E-02,.12176165E-02,.88419914E-02,1.3177938,92.076526
146999,1412,.97654023E-02,.17357852E-02,.89700222E-02,1.3267639,92.636683
147999,1413,.97074765E-02,.11924477E-02,.89771748E-02,1.3357410,93.196534
148999,1415,.96553207E-02,.19363082E-02,.88639259E-02,1.3446050,93.680481
149999,1419,.96129086E-02,.32935448E-02,.89008808E-02,1.3535058,94.030980
150999,1423,.95771463E-02,.42128514E-02,.88820457E-02,1.3623879,94.378153
151999,1425,.95354667E-02,.32418811E-02,.88291168E-02,1.3712170,94.854538
152999,1435,.95215339E-02,.74037641E-02,.89449883E-02,1.3801620,94.798375
153999,1444,.95041849E-02,.68497967E-02,.89569092E-02,1.3891189,94.810252
154999,1453,.95101251E-02,.10424911E-01,.92010498E-02,1.3983200,94.838429
155999,1459,.94854476E-02,.56604612E-02,.89440346E-02,1.4072640,95.046745
156999,1462,.94471824E-02,.34778519E-02,.88899136E-02,1.4161539,95.447998
157999,1470,.94482602E-02,.96174807E-02,.89321136E-02,1.4250860,95.519541
158999,1471,.94007669E-02,.18968675E-02,.88179111E-02,1.4339039,96.044270
159999,1473,.93590754E-02,.27301698E-02,.88319778E-02,1.4427359,96.502676
160999,1476,.93142718E-02,.21457415E-02,.88341236E-02,1.4515700,96.893283
161999,1490,.93315375E-02,.12111300E-01,.92029572E-02,1.4607730,96.577683
162999,1500,.93249589E-02,.82592288E-02,.90389252E-02,1.4698119,96.517649
163999,1507,.93152897E-02,.77392192E-02,.89280605E-02,1.4787400,96.646010
164999,1510,.92901853E-02,.51730885E-02,.89168549E-02,1.4876568,97.032663
165999,1516,.92774281E-02,.71725028E-02,.89139938E-02,1.4965708,97.221821
166999,1524,.92610697E-02,.65455893E-02,.89271069E-02,1.5054979,97.280456
167999,1526,.92228137E-02,.28341064E-02,.88520050E-02,1.5143499,97.722212
168999,1539,.92350777E-02,.11295418E-01,.89960098E-02,1.5233459,97.459497
169999,1549,.92324906E-02,.87952739E-02,.92260838E-02,1.5325720,97.406875
170999,1559,.92361270E-02,.98543089E-02,.89688301E-02,1.5415409,97.338566
171999,1563,.92050299E-02,.38874597E-02,.89051723E-02,1.5504460,97.646357
172999,1564,.91597108E-02,.13648596E-02,.88078976E-02,1.5592539,98.137289
173999,1565,.91174813E-02,.18118290E-02,.88169575E-02,1.5680709,98.628152
174999,1566,.90721776E-02,.11893726E-02,.88031292E-02,1.5768740,99.117508
175999,1571,.90455025E-02,.43773979E-02,.88689327E-02,1.5857430,99.352701
176999,1573,.90116434E-02,.30524742E-02,.89900494E-02,1.5947330,99.786894
177999,1588,.90154974E-02,.96976507E-02,.91178417E-02,1.6038508,99.394313
178999,1589,.89735046E-02,.14988303E-02,.88510513E-02,1.6127019,99.878921
179999,1595,.89549062E-02,.56257977E-02,.89120865E-02,1.6216140,100.04697
180999,1601,.89460017E-02,.73432144E-02,.89209080E-02,1.6305349,100.21424
181999,1604,.89154817E-02,.33913771E-02,.88710785E-02,1.6394060,100.56795
182999,1609,.88905244E-02,.43483335E-02,.88739395E-02,1.6482799,100.79298
183999,1615,.88743715E-02,.59183986E-02,.89139938E-02,1.6571939,100.95543
184999,1616,.88343494E-02,.14703295E-02,.90670586E-02,1.6662610,101.44395
185999,1618,.87988111E-02,.22242665E-02,.88350773E-02,1.6750960,101.85371
186999,1619,.87609486E-02,.17185474E-02,.88288784E-02,1.6839249,102.32626
187999,1620,.87203746E-02,.11330823E-02,.88191032E-02,1.6927440,102.79763
188999,1623,.86842944E-02,.19012461E-02,.88369846E-02,1.7015810,103.14013
189999,1628,.86649469E-02,.50082922E-02,.88648796E-02,1.7104459,103.35380
190999,1629,.86284170E-02,.16877822E-02,.88160038E-02,1.7192619,103.82168
191999,1629,.85878778E-02,.84491838E-03,.89621544E-02,1.7282240,104.36288
192999,1630,.85471648E-02,.73032435E-03,.89848042E-02,1.7372088,104.84002
193999,1636,.85323847E-02,.56798342E-02,.89170933E-02,1.7461259,104.98529
194999,1640,.85116442E-02,.44880103E-02,.88589191E-02,1.7549849,105.25629
195999,1641,.84821051E-02,.27220027E-02,.88191032E-02,1.7638040,105.71968
196999,1645,.84561534E-02,.33696416E-02,.88410378E-02,1.7726450,105.98693
197999,1654,.84597763E-02,.91735010E-02,.89259148E-02,1.7815709,105.93130
198999,1662,.84506351E-02,.66406744E-02,.89430809E-02,1.7905140,105.94198
199999,1678,.84742010E-02,.13163798E-01,.92759132E-02,1.7997899,105.45825
200999,1683,.84532610E-02,.42652699E-02,.88930130E-02,1.8086829,105.65911
201999,1691,.84473645E-02,.72621929E-02,.89349747E-02,1.8176179,105.67013
202999,1703,.84612302E-02,.11262075E-01,.90041161E-02,1.8266220,105.43245
203999,1706,.84357795E-02,.32693177E-02,.88489056E-02,1.8354709,105.75368
204999,1711,.84242521E-02,.60726751E-02,.88560581E-02,1.8443270,105.94802
205999,1714,.83991866E-02,.32607878E-02,.88269711E-02,1.8531539,106.26551
206999,1715,.83649433E-02,.13108461E-02,.89850426E-02,1.8621390,106.71739
207999,1717,.83372062E-02,.25956605E-02,.88698864E-02,1.8710089,107.09864
208999,1724,.83227684E-02,.53197241E-02,.89120865E-02,1.8799210,107.16422
209999,1726,.82994124E-02,.34180313E-02,.88388920E-02,1.8887599,107.54113
210999,1727,.82702822E-02,.21529648E-02,.88121891E-02,1.8975720,107.97921
211999,1728,.82398077E-02,.18097241E-02,.87928772E-02,1.9063649,108.41568
212999,1728,.82038945E-02,.59032602E-03,.87819099E-02,1.9151468,108.91511
213999,1729,.81804705E-02,.31911855E-02,.88131428E-02,1.9239600,109.35192
214999,1731,.81538515E-02,.24574123E-02,.90680122E-02,1.9330280,109.73814
215999,1737,.81389202E-02,.49286957E-02,.88808537E-02,1.9419088,109.85480
216999,1737,.81057398E-02,.93881257E-03,.88181496E-02,1.9507270,110.35365
217999,1740,.80846708E-02,.35127103E-02,.88429451E-02,1.9595699,110.65939
218999,1742,.80587773E-02,.24140253E-02,.88179111E-02,1.9683878,111.02747
219999,1750,.80498733E-02,.60999166E-02,.89681149E-02,1.9773560,111.01441
220999,1754,.80367877E-02,.51579611E-02,.90820789E-02,1.9864380,111.26545
221999,1755,.80028799E-02,.50929353E-03,.91509819E-02,1.9955890,111.71319
222999,1755,.79719260E-02,.11001817E-02,.88138580E-02,2.0044029,112.20659
223999,1758,.79479727E-02,.26064185E-02,.88310242E-02,2.0132339,112.50519
224999,1759,.79183789E-02,.12893982E-02,.87790489E-02,2.0220129,112.93040
225999,1765,.79082007E-02,.56181254E-02,.88880062E-02,2.0309010,113.03431
226999,1765,.78766047E-02,.73593527E-03,.87928772E-02,2.0396938,113.52370
227999,1765,.78454744E-02,.77892493E-03,.87921619E-02,2.0484860,114.01304
228999,1766,.78170892E-02,.13452877E-02,.88529587E-02,2.0573390,114.43977
229999,1767,.77885201E-02,.12462256E-02,.90448856E-02,2.0663838,114.87667
230999,1771,.77728317E-02,.41645244E-02,.88779926E-02,2.0752618,115.10497
231999,1771,.77418538E-02,.58597248E-03,.88000298E-02,2.0840619,115.59306
232999,1774,.77198656E-02,.26186301E-02,.88469982E-02,2.0929089,115.88392
233999,1778,.77031634E-02,.38115781E-02,.90501308E-02,2.1019590,116.11846
234999,1783,.76944560E-02,.56569270E-02,.90639591E-02,2.1110229,116.28623
235999,1789,.76835340E-02,.51168724E-02,.90479851E-02,2.1200709,116.38585
236999,1791,.76650703E-02,.33076623E-02,.90401173E-02,2.1291111,116.74923
237999,1795,.76495115E-02,.39620973E-02,.89199543E-02,2.1380310,116.97233
238999,1798,.76325764E-02,.36020333E-02,.88369846E-02,2.1468680,117.25625
239999,1800,.76135536E-02,.30671157E-02,.88858604E-02,2.1557539,117.60835
240999,1801,.75880019E-02,.14556289E-02,.88920593E-02,2.1646459,118.02669
241999,1802,.75617633E-02,.12382782E-02,.27509928E-01,2.1921558,119.45911
242999,1804,.75394984E-02,.21514160E-02,.90751648E-02,2.2012310,119.81823
243999,1806,.75167870E-02,.19979460E-02,.87759495E-02,2.2100070,120.16026
244999,1806,.74949326E-02,.21624663E-02,.89828968E-02,2.2189898,120.64867
245999,1812,.74820447E-02,.43245218E-02,.89981556E-02,2.2279880,120.72941
246999,1812,.74592154E-02,.18432387E-02,.89268684E-02,2.2369149,121.21313
247999,1816,.74377456E-02,.21347371E-02,.89759827E-02,2.2458909,121.42651
248999,1827,.74513810E-02,.10832946E-01,.89449883E-02,2.2548358,121.16256
249999,1831,.74390941E-02,.43796640E-02,.88281631E-02,2.2636640,121.36627
250999,1834,.74225185E-02,.32786351E-02,.89318752E-02,2.2725959,121.64212
251999,1838,.74067873E-02,.34582792E-02,.89011192E-02,2.2814970,121.84783
252999,1844,.74081425E-02,.77496494E-02,.90689659E-02,2.2905660,121.92668
253999,1850,.74008937E-02,.55669402E-02,.88839531E-02,2.2994499,121.99514
254999,1856,.73949571E-02,.58870595E-02,.89199543E-02,2.3083699,122.06501
255999,1862,.73874225E-02,.54661177E-02,.88679790E-02,2.3172379,122.13163
256999,1872,.73966588E-02,.97611485E-02,.88880062E-02,2.3261259,121.93273
257999,1876,.73892981E-02,.54976028E-02,.87881088E-02,2.3349140,122.12745
258999,1888,.74045277E-02,.11333750E-01,.89259148E-02,2.3438399,121.80022
259999,1890,.73852647E-02,.23961698E-02,.89581013E-02,2.3527980,122.13387
260999,1893,.73705584E-02,.35469287E-02,.88379383E-02,2.3616359,122.39462
261999,1895,.73555907E-02,.34490359E-02,.88009834E-02,2.3704369,122.71858
262999,1895,.73299277E-02,.60624287E-03,.87449551E-02,2.3791819,123.17131
263999,1895,.73031281E-02,.25486812E-03,.87311268E-02,2.3879130,123.62333
264999,1902,.72917844E-02,.42970435E-02,.88520050E-02,2.3967650,123.61612
265999,1915,.73035052E-02,.10409531E-01,.89769363E-02,2.4057419,123.22047
266999,1922,.73081542E-02,.85447772E-02,.88980198E-02,2.4146399,123.21699
267999,1930,.73093400E-02,.76259319E-02,.91300011E-02,2.4237700,123.16017
268999,1943,.73244534E-02,.11374849E-01,.89790821E-02,2.4327490,122.77307
269999,1948,.73162259E-02,.51030248E-02,.88310242E-02,2.4415801,122.89621
270999,1958,.73221682E-02,.89265876E-02,.89278221E-02,2.4505079,122.70311
271999,1965,.73194406E-02,.65802652E-02,.88701248E-02,2.4593780,122.69981
272999,1974,.73234419E-02,.84117862E-02,.89278221E-02,2.4683058,122.57252
273999,1978,.73126740E-02,.43730395E-02,.88109970E-02,2.4771168,122.75629
274999,1985,.73096831E-02,.64901917E-02,.90560913E-02,2.4861729,122.76183
275999,1993,.73142084E-02,.85586470E-02,.89919567E-02,2.4951649,122.70127
276999,2000,.73117354E-02,.66292010E-02,.88860989E-02,2.5040510,122.69850
277999,2006,.73098996E-02,.68013825E-02,.88710785E-02,2.5129220,122.75737
278999,2009,.72997099E-02,.44669847E-02,.87759495E-02,2.5216980,122.99836
279999,2013,.72876022E-02,.39095703E-02,.87790489E-02,2.5304770,123.17628
280999,2013,.72633644E-02,.47679221E-03,.87189674E-02,2.5391960,123.60070
281999,2016,.72460048E-02,.23679863E-02,.89428425E-02,2.5481389,123.84764
282999,2020,.72363417E-02,.45113584E-02,.90260506E-02,2.5571649,124.03516
283999,2030,.72387752E-02,.79274587E-02,.89230537E-02,2.5660880,123.84219
284999,2040,.72496702E-02,.10343818E-01,.88799000E-02,2.5749679,123.64895
285999,2064,.72855664E-02,.17515950E-01,.91359615E-02,2.5841038,122.61472
286999,2076,.72987677E-02,.11074334E-01,.89130402E-02,2.5930169,122.31146
287999,2081,.72894911E-02,.46271168E-02,.88131428E-02,2.6018300,122.42604
288999,2090,.72952731E-02,.89604861E-02,.88779926E-02,2.6107080,122.30355
289999,2095,.72942202E-02,.69899461E-02,.90110302E-02,2.6197190,122.42654
290999,2098,.72781999E-02,.26323264E-02,.88388920E-02,2.6285579,122.66019
291999,2098,.72558332E-02,.74713591E-03,.87740421E-02,2.6373320,123.06963
292999,2099,.72359793E-02,.14386575E-02,.87709427E-02,2.6461029,123.41883
293999,2099,.72195517E-02,.24062730E-02,.87189674E-02,2.6548219,123.82550
294999,2099,.71989603E-02,.11451338E-02,.87320805E-02,2.6635540,124.23278
295999,2103,.71894561E-02,.43857119E-02,.88369846E-02,2.6723909,124.40278
296999,2109,.71833210E-02,.53673446E-02,.89020729E-02,2.6812930,124.45446
297999,2113,.71765254E-02,.51582299E-02,.92518330E-02,2.6905448,124.64239
298999,2116,.71648099E-02,.36736012E-02,.89480877E-02,2.6994929,124.87579
299999,2124,.71624275E-02,.64501021E-02,.88849068E-02,2.7083778,124.80470
300999,2138,.71764627E-02,.11386995E-01,.89600086E-02,2.7173378,124.37985
301999,2155,.72161857E-02,.19172769E-01,.90110302E-02,2.7263489,123.78636
302999,2166,.72265157E-02,.10346163E-01,.89261532E-02,2.7352750,123.54704
303999,2177,.72404454E-02,.11461144E-01,.89609623E-02,2.7442360,123.31162
304999,2180,.72299825E-02,.40492748E-02,.89938641E-02,2.7532299,123.54172
305999,2185,.72206057E-02,.43606830E-02,.89290142E-02,2.7621589,123.65243
306999,2188,.72137921E-02,.51288355E-02,.88219643E-02,2.7709808,123.87348
307999,2190,.71990791E-02,.26821942E-02,.87730885E-02,2.7797539,124.14965
308999,2196,.71978253E-02,.68116813E-02,.88438988E-02,2.7885978,124.19673
309999,2197,.71787930E-02,.12978131E-02,.87840557E-02,2.7973819,124.52997
310999,2197,.71581003E-02,.74339921E-03,.87399483E-02,2.8061218,124.91904
311999,2208,.71690621E-02,.10578173E-01,.89380741E-02,2.8150599,124.67860
312999,2214,.71660900E-02,.62387806E-02,.90360641E-02,2.8240960,124.73218
313999,2219,.71584417E-02,.47645354E-02,.88288784E-02,2.8329248,124.83381
314999,2232,.71756717E-02,.12585891E-01,.89731216E-02,2.8418980,124.48328
315999,2239,.71830670E-02,.95125622E-02,.88648796E-02,2.8507628,124.47228
316999,2262,.72202233E-02,.18961581E-01,.91500282E-02,2.8599129,123.57302
317999,2270,.72265289E-02,.92253959E-02,.88610649E-02,2.8687739,123.50893
318999,2276,.72247904E-02,.66719637E-02,.88651180E-02,2.8776391,123.55641
319999,2282,.72209899E-02,.60086077E-02,.91209412E-02,2.8867600,123.61455
320999,2293,.72339777E-02,.11390073E-01,.89490414E-02,2.8957090,123.38903
321999,2298,.72270963E-02,.50181634E-02,.88858604E-02,2.9045949,123.49205
322999,2298,.72058946E-02,.37897692E-03,.87850094E-02,2.9133799,123.86555
323999,2298,.71871394E-02,.11292242E-02,.87840557E-02,2.9221640,124.23902
324999,2300,.71744436E-02,.30610091E-02,.87940693E-02,2.9309580,124.50200
325999,2300,.71535383E-02,.35936187E-03,.87528229E-02,2.9397109,124.87380
326999,2300,.71334519E-02,.58531041E-03,.88450909E-02,2.9485559,125.24953
327999,2311,.71411466E-02,.96572752E-02,.91550350E-02,2.9577110,125.02632
328999,2314,.71310347E-02,.38143462E-02,.88009834E-02,2.9665120,125.23193
329999,2319,.71295111E-02,.66282485E-02,.88129044E-02,2.9753249,125.32674
330999,2324,.71240262E-02,.53140148E-02,.89931488E-02,2.9843180,125.42868
331999,2335,.71355197E-02,.10939858E-01,.89459419E-02,2.9932640,125.19791
332999,2348,.71541472E-02,.13338468E-01,.90188980E-02,3.0022829,124.86326
333999,2351,.71490363E-02,.54470949E-02,.87950230E-02,3.0110779,125.06540
334999,2359,.71579051E-02,.10120089E-01,.90990067E-02,3.0201769,125.00767
335999,2372,.71755920E-02,.13100703E-01,.89941025E-02,3.0291710,124.67618
336999,2380,.71765235E-02,.74895023E-02,.88849068E-02,3.0380559,124.61135
337999,2393,.71976666E-02,.14322851E-01,.90470314E-02,3.0471029,124.28691
338999,2404,.72130268E-02,.12404781E-01,.90510845E-02,3.0561540,124.07172
