NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
253999,681,.26632945E-02,.72885053E-02,.89359283E-02,2.2943530,334.61505
254999,681,.26538333E-02,.25068388E-03,.88801384E-02,2.3032331,335.91015
255999,683,.26531657E-02,.24829292E-02,.88648796E-02,2.3120980,336.20884
256999,685,.26493442E-02,.16710373E-02,.88620186E-02,2.3209600,336.50532
257999,685,.26393763E-02,.77634110E-04,.89271069E-02,2.3298872,337.79962
258999,686,.26346360E-02,.14116638E-02,.88388920E-02,2.3387260,338.58344
259999,686,.26246213E-02,.30802614E-04,.87850094E-02,2.3475111,339.85527
260999,686,.26147068E-02,.36951363E-04,.87909698E-02,2.3563020,341.12796
261999,692,.26199300E-02,.39831995E-02,.90270042E-02,2.3653290,339.44522
262999,697,.26300670E-02,.52859304E-02,.88481903E-02,2.3741772,338.25383
263999,698,.26240904E-02,.10522635E-02,.90689659E-02,2.3832462,339.05604
264999,698,.26145097E-02,.85219671E-04,.88489056E-02,2.3920951,340.31494
265999,700,.26124427E-02,.20646885E-02,.91190338E-02,2.4012141,340.62937
266999,703,.26142645E-02,.30988460E-02,.90949535E-02,2.4103091,340.45016
267999,704,.26107411E-02,.16700109E-02,.88770390E-02,2.4191861,341.21521
268999,706,.26094542E-02,.22645527E-02,.89678764E-02,2.4281540,341.50301
269999,710,.26112496E-02,.30942120E-02,.89261532E-02,2.4370801,340.81364
270999,712,.26085524E-02,.18803023E-02,.88250637E-02,2.4459052,341.08011
271999,716,.26198708E-02,.56871613E-02,.88667870E-02,2.4547720,340.39048
272999,718,.26218570E-02,.31621117E-02,.89690685E-02,2.4637411,340.67568
273999,722,.26276852E-02,.42187660E-02,.88920593E-02,2.4726331,339.99733
274999,724,.26258517E-02,.21234843E-02,.88419914E-02,2.4814751,340.26371
275999,729,.26322185E-02,.43830734E-02,.89719296E-02,2.4904470,339.13466
276999,733,.26399583E-02,.47761333E-02,.91819763E-02,2.4996290,338.51388
277999,740,.26548206E-02,.67716572E-02,.91521740E-02,2.5087812,336.51570
278999,742,.26519805E-02,.18624459E-02,.90279579E-02,2.5178092,336.80957
279999,744,.26481160E-02,.15699135E-02,.90210438E-02,2.5268302,337.10088
280999,744,.26427336E-02,.11356846E-02,.90508461E-02,2.5358810,338.30835
281999,744,.26351995E-02,.51812271E-03,.88701248E-02,2.5447512,339.49170
282999,749,.26447025E-02,.53245416E-02,.88889599E-02,2.5536401,338.38630
283999,757,.26669480E-02,.89623859E-02,.90398788E-02,2.5626800,335.96836
284999,763,.26789646E-02,.60916848E-02,.89759827E-02,2.5716560,334.47369
285999,768,.26875712E-02,.51404418E-02,.89960098E-02,2.5806520,333.44174
286999,787,.27408854E-02,.17988683E-01,.92182159E-02,2.5898702,326.49148
287999,819,.28503092E-02,.34254831E-01,.95469952E-02,2.5994172,314.78974
288999,867,.30089144E-02,.48687063E-01,.95939636E-02,2.6090112,298.31500
289999,881,.30551326E-02,.16412150E-01,.90298653E-02,2.6180410,294.54893
290999,889,.30732399E-02,.83243194E-02,.89571476E-02,2.6269982,292.87336
291999,896,.30876829E-02,.72905774E-02,.90320110E-02,2.6360302,291.56377
292999,900,.30902082E-02,.38276167E-02,.88839531E-02,2.6449142,291.23444
293999,902,.30904416E-02,.31588099E-02,.88410378E-02,2.6537552,291.55414
294999,903,.30827048E-02,.80809938E-03,.89089870E-02,2.6626642,292.20602
295999,903,.30741810E-02,.55967059E-03,.88558197E-02,2.6715200,293.17787
296999,904,.30683425E-02,.13401561E-02,.89740753E-02,2.6804941,293.83434
297999,905,.30603349E-02,.68207866E-03,.88901520E-02,2.6893842,294.48014
298999,910,.30674463E-02,.51866330E-02,.90878010E-02,2.6984720,293.83692
299999,910,.30578976E-02,.20283605E-03,.88751316E-02,2.7073472,294.80333
300999,911,.30517957E-02,.12212503E-02,.88708401E-02,2.7162180,295.44163
301999,911,.30417912E-02,.30436173E-04,.88441372E-02,2.7250621,296.40360
302999,912,.30323069E-02,.16804928E-03,.89979172E-02,2.7340600,297.05323
303999,914,.30233575E-02,.31172065E-03,.88810921E-02,2.7429411,297.36003
304999,917,.30192190E-02,.17610948E-02,.92229843E-02,2.7521641,297.37479
305999,918,.30127849E-02,.10503939E-02,.89049339E-02,2.7610691,298.00898
306999,918,.30030515E-02,.24655238E-04,.89271069E-02,2.7699962,298.97251
307999,918,.29934900E-02,.58111343E-04,.88648796E-02,2.7788610,299.92931
308999,918,.29842109E-02,.12625788E-03,.89130402E-02,2.7877741,300.89132
309999,918,.29749322E-02,.10783620E-03,.90830326E-02,2.7968571,301.87167
310999,918,.29656158E-02,.77535846E-04,.88999271E-02,2.8057570,302.83227
311999,918,.29561187E-02,.25362056E-05,.88469982E-02,2.8146040,303.78714
312999,918,.29469126E-02,.74612455E-04,.88610649E-02,2.8234651,304.74354
313999,918,.29377035E-02,.55265045E-04,.89969635E-02,2.8324621,305.71460
314999,919,.29314321E-02,.96221733E-03,.88961124E-02,2.8413582,306.33799
315999,919,.29221838E-02,.89850117E-05,.90689659E-02,2.8504272,307.31575
316999,920,.29176080E-02,.14716377E-02,.14821053E-01,2.8652482,308.57477
317999,920,.29084818E-02,.15486973E-04,.92468262E-02,2.8744950,309.57062
318999,920,.28995402E-02,.56116743E-04,.97460747E-02,2.8842411,310.62023
319999,920,.28915645E-02,.34734389E-03,.89468956E-02,2.8931880,311.58377
320999,920,.28827209E-02,.52780683E-04,.90281963E-02,2.9022162,312.55607
321999,920,.28738654E-02,.31261023E-04,.89409351E-02,2.9111571,313.51897
322999,920,.28654420E-02,.15310231E-03,.88610649E-02,2.9200182,314.47326
323999,920,.28578647E-02,.41039772E-03,.89299679E-02,2.9289482,315.43498
324999,921,.28522887E-02,.10456802E-02,.90849400E-02,2.9380331,316.06665
325999,922,.28449040E-02,.44488840E-03,.89519024E-02,2.9469850,316.68263
326999,923,.28396420E-02,.11242438E-02,.88741779E-02,2.9558592,317.28891
327999,923,.28311873E-02,.66495160E-04,.89409351E-02,2.9648001,318.24865
328999,923,.28227469E-02,.54296943E-04,.88419914E-02,2.9736421,319.19777
329999,923,.28142118E-02,.61896085E-05,.88319778E-02,2.9824741,320.14581
330999,923,.28057567E-02,.15567038E-04,.88300705E-02,2.9913042,321.09365
331999,924,.27976176E-02,.10359714E-03,.90479851E-02,3.0003521,321.71308
