,,,,,,,,,,,,,,,,,,,,,
3.9493,124.62,1,59.639,153.07,3.9494,1.5618,65.518,1.938,5.9617,0.037107,126.97,1,1,1,1,1,0.27486,1,1,1,0.96207
3.9213,124.36,1,59.389,150.05,3.9213,1.5487,64.438,1.9662,0.94695,0.036797,126.7,1,1,1,1,1,1.6662,1,1,1,0.93793
4.0405,125.61,1,60.589,164.19,4.0406,1.6155,69.885,1.8315,1.0669,0.038345,128,1,1,1,1,1,1.525,1,1,1,1.0533
2.6094,101.37,1,40.923,53.88,2.6093,0.97346,24.496,4.2042,1.1667,0.023125,102.98,1,1,1,1,1,0.90115,1,1,1,0.28665
4.4494,128.66,1,63.621,218.96,4.4495,1.8809,87.703,1.4962,1.788,0.043311,131.24,1,1,1,1,1,1.0065,1,1,1,1.5647
3.5795,119.97,1,55.358,115.29,3.5794,1.3729,50.33,2.4271,0.89294,0.032618,122.14,1,1,1,1,1,1.6124,1,1,1,0.67781
2.4515,97.517,1,38.371,47.493,2.4515,0.91712,21.797,4.5433,2.2139,0.021787,99.029,1,1,1,1,1,0.44906,1,1,1,0.2502
4.0326,125.53,1,60.512,163.21,4.0326,1.6097,69.515,1.8401,2.2502,0.038241,127.92,1,1,1,1,1,0.72694,1,1,1,1.0452
4.231,127.15,1,62.097,187.8,4.231,1.7378,77.905,1.6638,1.1411,0.040595,129.63,1,1,1,1,1,1.4938,1,1,1,1.2604
4.3272,127.85,1,62.796,200.96,4.3272,1.8006,82.157,1.5867,1.076,0.041776,130.37,1,1,1,1,1,1.6195,1,1,1,1.3842
4.5276,129.14,1,64.107,231.27,4.5279,1.9319,91.285,1.443,3.6854,0.0443,131.76,1,1,1,1,1,0.50277,1,1,1,1.696
4.1329,126.38,1,61.335,175.22,4.133,1.6739,73.674,1.7483,2.1693,0.039412,128.81,1,1,1,1,1,0.7724,1,1,1,1.1477
4.4439,128.63,1,63.587,218.15,4.444,1.8775,87.467,1.4998,1.3306,0.043246,131.21,1,1,1,1,1,1.3471,1,1,1,1.5562
3.929,124.43,1,59.46,150.89,3.929,1.5524,64.74,1.9582,2.123,0.036883,126.77,1,1,1,1,1,0.7501,1,1,1,0.94456
3.9349,124.49,1,59.512,151.51,3.9349,1.5551,64.964,1.9523,3.2089,0.036948,126.83,1,1,1,1,1,0.50033,1,1,1,0.94958
3.1072,112.01,1,48.702,79.71,3.1072,1.1631,35.386,3.2196,1.341,0.027632,113.92,1,1,1,1,1,0.93456,1,1,1,0.44173
4.4678,128.78,1,63.741,221.83,4.4679,1.8933,88.568,1.483,1.4909,0.04355,131.37,1,1,1,1,1,1.2099,1,1,1,1.5947
3.2767,115.11,1,51.202,91.018,3.2767,1.2343,40.153,2.917,1.4844,0.029323,117.12,1,1,1,1,1,0.89114,1,1,1,0.51377
2.802,105.71,1,43.956,62.685,2.8009,1.0435,28.208,3.8124,1.6347,0.02479,107.44,1,1,1,1,1,0.69235,1,1,1,0.33811
2.6229,101.69,1,41.136,54.458,2.6229,0.97826,24.737,4.1763,3.144,0.023239,103.31,1,1,1,1,1,0.34026,1,1,1,0.28999
4.0821,125.96,1,60.93,169.06,4.0821,1.6417,71.574,1.7935,1.5325,0.038822,128.37,1,1,1,1,1,1.0757,1,1,1,1.0946
4.3258,127.83,1,62.779,200.7,4.3259,1.799,82.046,1.5886,2.4859,0.041746,130.36,1,1,1,1,1,0.70689,1,1,1,1.3818
4.5063,129.02,1,63.986,227.93,4.5064,1.9189,90.37,1.4562,1.4474,0.044047,131.63,1,1,1,1,1,1.2567,1,1,1,1.6598
4.0146,125.35,1,60.341,161.04,4.0146,1.5998,68.699,1.8593,1.6595,0.03801,127.73,1,1,1,1,1,0.97773,1,1,1,1.0271
4.0938,126.06,1,61.028,170.48,4.0938,1.6494,72.072,1.7826,1.1503,0.038962,128.48,1,1,1,1,1,1.4338,1,1,1,1.1068
4.489,128.91,1,63.878,225.18,4.4891,1.9075,89.566,1.468,1.2932,0.043825,131.51,1,1,1,1,1,1.3997,1,1,1,1.6302
4.1464,126.48,1,61.437,176.86,4.1465,1.6822,74.218,1.737,2.988,0.039565,128.92,1,1,1,1,1,0.56546,1,1,1,1.1622
4.1577,126.58,1,61.533,178.33,4.1578,1.6901,74.735,1.7263,1.7727,0.03971,129.02,1,1,1,1,1,0.94859,1,1,1,1.175
4.2365,127.18,1,62.128,188.46,4.2367,1.7404,78.081,1.6605,3.1149,0.040644,129.66,1,1,1,1,1,0.55464,1,1,1,1.2664
3.4301,117.65,1,53.334,102.53,3.4299,1.3015,44.956,2.6637,5.1308,0.030921,119.75,1,1,1,1,1,0.27597,1,1,1,0.58991
4.3406,127.94,1,62.89,202.86,4.3406,1.8094,82.758,1.5764,1.0778,0.041943,130.47,1,1,1,1,1,1.6217,1,1,1,1.4027
2.8501,106.76,1,44.721,65.117,2.8492,1.0618,29.234,3.7151,1.0929,0.025224,108.52,1,1,1,1,1,1.05,1,1,1,0.35257
2.5313,99.496,1,39.665,50.632,2.5313,0.94546,23.124,4.3704,1.8645,0.02246,101.06,1,1,1,1,1,0.54938,1,1,1,0.26803
4.4065,128.39,1,63.341,212.49,4.4066,1.8529,85.755,1.5268,1.0437,0.042772,130.95,1,1,1,1,1,1.6999,1,1,1,1.4983
4.549,129.27,1,64.247,234.87,4.5492,1.9471,92.362,1.4277,2.0072,0.044597,131.9,1,1,1,1,1,0.91796,1,1,1,1.7357
3.9695,124.89,1,59.89,155.65,3.9695,1.575,66.626,1.9098,1.1092,0.037422,127.24,1,1,1,1,1,1.4414,1,1,1,0.98292
3.3898,116.98,1,52.766,99.318,3.3887,1.2831,43.629,2.731,3.0988,0.030484,119.05,1,1,1,1,1,0.44588,1,1,1,0.56836
3.667,121.2,1,56.464,123.4,3.667,1.416,53.683,2.2992,0.98609,0.033642,123.42,1,1,1,1,1,1.4967,1,1,1,0.73568
3.2236,114.16,1,50.426,87.303,3.2233,1.2115,38.591,3.0103,0.95499,0.028781,116.14,1,1,1,1,1,1.3582,1,1,1,0.48981
2.7747,105.16,1,43.561,61.406,2.7746,1.034,27.67,3.8625,0.82808,0.024564,106.87,1,1,1,1,1,1.3472,1,1,1,0.33054
3.0836,111.55,1,48.345,78.247,3.0835,1.1535,34.77,3.2634,0.93874,0.027404,113.46,1,1,1,1,1,1.3216,1,1,1,0.4326
4.125,126.32,1,61.28,174.29,4.1251,1.6694,73.381,1.7545,0.96169,0.03933,128.75,1,1,1,1,1,1.7261,1,1,1,1.1396
3.8769,123.84,1,58.897,144.99,3.8768,1.5241,62.404,2.0217,2.4056,0.036212,126.16,1,1,1,1,1,0.65431,1,1,1,0.89801
3.9991,125.2,1,60.191,159.19,3.9991,1.5915,68.001,1.876,0.9779,0.037812,127.57,1,1,1,1,1,1.6458,1,1,1,1.0118
4.2141,127,1,61.948,185.42,4.2143,1.7249,77.044,1.6803,5.0228,0.040356,129.47,1,1,1,1,1,0.34615,1,1,1,1.2387
3.179,113.35,1,49.771,84.316,3.1789,1.1927,37.328,3.0894,1.3885,0.028335,115.31,1,1,1,1,1,0.92376,1,1,1,0.47075
4.034,125.55,1,60.532,163.42,4.034,1.6112,69.613,1.8378,1.1503,0.038268,127.94,1,1,1,1,1,1.4128,1,1,1,1.0469
4.4724,128.79,1,63.754,222.4,4.4728,1.8946,88.658,1.4816,4.8269,0.043575,131.39,1,1,1,1,1,0.38184,1,1,1,1.6007
2.7883,105.46,1,43.776,62.067,2.7882,1.0391,27.949,3.835,0.72175,0.024685,107.18,1,1,1,1,1,1.5522,1,1,1,0.33445
4.4612,128.74,1,63.699,220.8,4.4613,1.8889,88.26,1.4877,1.4884,0.043465,131.33,1,1,1,1,1,1.2101,1,1,1,1.5839
4.2228,127.08,1,62.03,186.68,4.2229,1.7319,77.513,1.6713,2.2196,0.040486,129.56,1,1,1,1,1,0.77158,1,1,1,1.2501
3.902,124.14,1,59.176,147.83,3.902,1.5379,63.545,1.9902,1.693,0.03654,126.46,1,1,1,1,1,0.93169,1,1,1,0.92032
4.4366,128.55,1,63.512,216.78,4.4372,1.8699,86.934,1.5081,6.7115,0.043099,131.13,1,1,1,1,1,0.27555,1,1,1,1.5421
3.9539,124.72,1,59.731,153.83,3.9539,1.5665,65.918,1.9277,0.96036,0.03722,127.07,1,1,1,1,1,1.6567,1,1,1,0.96816
4.5507,129.29,1,64.26,235.18,4.5509,1.9485,92.459,1.4264,1.6649,0.044623,131.91,1,1,1,1,1,1.1047,1,1,1,1.7392
3.4102,117.36,1,53.087,101.02,3.4101,1.2933,44.359,2.6928,1.6092,0.030727,119.44,1,1,1,1,1,0.8562,1,1,1,0.57976
4.2499,127.29,1,62.238,190.31,4.2499,1.75,78.73,1.6483,1.1045,0.040825,129.78,1,1,1,1,1,1.5497,1,1,1,1.2835
2.5117,99.015,1,39.348,49.844,2.5117,0.93847,22.791,4.4126,2.0056,0.022294,100.57,1,1,1,1,1,0.5072,1,1,1,0.26354
3.3716,116.71,1,52.54,97.998,3.3715,1.2757,43.078,2.7575,2.7234,0.030307,118.78,1,1,1,1,1,0.50362,1,1,1,0.55958
4.2738,127.46,1,62.414,193.55,4.2739,1.7657,79.784,1.6288,1.074,0.041118,129.97,1,1,1,1,1,1.6024,1,1,1,1.3137
3.8654,123.7,1,58.762,143.68,3.8654,1.5175,61.861,2.037,3.5282,0.036055,126.01,1,1,1,1,1,0.4479,1,1,1,0.88781
3.6641,121.16,1,56.425,123.11,3.664,1.4144,53.56,2.3037,1.1886,0.033605,123.38,1,1,1,1,1,1.2422,1,1,1,0.73357
3.3837,116.93,1,52.722,98.959,3.3837,1.2815,43.497,2.7359,1.1897,0.030444,119,1,1,1,1,1,1.1462,1,1,1,0.56597
3.3772,116.81,1,52.621,98.433,3.3771,1.2782,43.263,2.7479,2.5682,0.030367,118.88,1,1,1,1,1,0.53443,1,1,1,0.56247
3.499,118.76,1,54.299,108.28,3.4989,1.3345,47.406,2.5504,1.0673,0.031705,120.9,1,1,1,1,1,1.32,1,1,1,0.62904
3.9592,124.76,1,59.772,154.38,3.9592,1.5688,66.102,1.923,2.4549,0.037272,127.12,1,1,1,1,1,0.65502,1,1,1,0.97264
3.7323,122.06,1,57.242,129.73,3.7322,1.4483,56.251,2.21,2.6114,0.034411,124.31,1,1,1,1,1,0.58101,1,1,1,0.782
4.3202,127.8,1,62.745,199.96,4.3203,1.7958,81.834,1.5923,1.4452,0.041687,130.32,1,1,1,1,1,1.2066,1,1,1,1.3746
4.1586,126.58,1,61.541,178.44,4.1587,1.6907,74.775,1.7255,1.7005,0.039721,129.03,1,1,1,1,1,0.98863,1,1,1,1.1761
3.6201,120.54,1,55.868,118.96,3.62,1.3924,51.833,2.368,2.0108,0.03308,122.74,1,1,1,1,1,0.72918,1,1,1,0.70375
4.4193,128.46,1,63.412,214.28,4.4196,1.8598,86.237,1.5191,3.9143,0.042906,131.03,1,1,1,1,1,0.46268,1,1,1,1.5165
4.4793,128.85,1,63.809,223.59,4.4795,1.9003,89.061,1.4756,2.6702,0.043686,131.44,1,1,1,1,1,0.68223,1,1,1,1.6132
4.1546,126.54,1,61.495,177.84,4.1547,1.687,74.529,1.7306,4.059,0.039652,128.98,1,1,1,1,1,0.41981,1,1,1,1.1708
4,125.2,1,60.188,159.23,4,1.5913,67.985,1.8764,2.4029,0.037808,127.57,1,1,1,1,1,0.67586,1,1,1,1.0122
2.7665,104.98,1,43.431,61.013,2.7665,1.031,27.504,3.8791,1.0525,0.024492,106.69,1,1,1,1,1,1.0583,1,1,1,0.32823
3.4069,117.31,1,53.045,100.77,3.4069,1.2919,44.256,2.6977,1.5191,0.030694,119.39,1,1,1,1,1,0.90562,1,1,1,0.57809
4.2528,127.31,1,62.26,190.71,4.2528,1.752,78.859,1.6459,1.0521,0.040861,129.8,1,1,1,1,1,1.6275,1,1,1,1.2872
3.7426,122.18,1,57.356,130.73,3.7425,1.4533,56.644,2.1969,3.6113,0.034527,124.44,1,1,1,1,1,0.42389,1,1,1,0.78943
3.6195,120.53,1,55.86,118.9,3.6194,1.3921,51.81,2.3689,2.0681,0.033073,122.73,1,1,1,1,1,0.70908,1,1,1,0.70337
4.37,128.14,1,63.091,207.08,4.3701,1.8285,84.071,1.5543,1.6167,0.042307,130.69,1,1,1,1,1,1.0922,1,1,1,1.4441
4.365,128.1,1,63.055,206.33,4.3651,1.825,83.832,1.5582,1.8496,0.042241,130.65,1,1,1,1,1,0.95492,1,1,1,1.4368
4.309,127.71,1,62.662,198.36,4.3091,1.7882,81.312,1.6015,1.9872,0.041542,130.23,1,1,1,1,1,0.87815,1,1,1,1.3593
4.5152,129.07,1,64.037,229.32,4.5154,1.9244,90.752,1.4507,2.3305,0.044153,131.68,1,1,1,1,1,0.78628,1,1,1,1.6747
2.5794,100.66,1,40.443,52.613,2.5794,0.96271,23.962,4.2674,0.75379,0.02287,102.25,1,1,1,1,1,1.3752,1,1,1,0.27937
4.4816,128.87,1,63.831,224.01,4.4817,1.9025,89.218,1.4732,1.307,0.043729,131.46,1,1,1,1,1,1.3828,1,1,1,1.6177
2.8634,107.08,1,44.957,65.846,2.8634,1.0674,29.54,3.6849,1.4983,0.025356,108.86,1,1,1,1,1,0.77163,1,1,1,0.35693
2.968,109.34,1,46.637,71.577,2.9698,1.1087,31.959,3.4738,0.77885,0.026339,111.17,1,1,1,1,1,1.5326,1,1,1,0.39153
4.485,128.89,1,63.851,224.53,4.4851,1.9046,89.364,1.4711,1.6875,0.043769,131.49,1,1,1,1,1,1.0744,1,1,1,1.6233
2.7656,104.95,1,43.416,60.966,2.7655,1.0306,27.484,3.8811,1.0781,0.024483,106.67,1,1,1,1,1,1.033,1,1,1,0.32795
4.2527,127.31,1,62.255,190.66,4.2528,1.7515,78.828,1.6464,1.8886,0.040852,129.8,1,1,1,1,1,0.91136,1,1,1,1.2868
4.4677,128.77,1,63.733,221.75,4.4679,1.8925,88.511,1.4839,2.8327,0.043534,131.36,1,1,1,1,1,0.64207,1,1,1,1.5939
3.4442,117.9,1,53.553,103.73,3.444,1.3088,45.497,2.6379,1.4798,0.031095,120.01,1,1,1,1,1,0.93957,1,1,1,0.59803
4.4243,128.49,1,63.448,215.07,4.4246,1.8635,86.489,1.5151,3.3214,0.042976,131.06,1,1,1,1,1,0.54391,1,1,1,1.5245
4.2169,127.04,1,61.991,185.93,4.2169,1.7285,77.287,1.6756,1.2477,0.040423,129.51,1,1,1,1,1,1.3624,1,1,1,1.2433
4.4115,128.4,1,63.357,213.08,4.4118,1.8544,85.858,1.5251,4.4162,0.042802,130.97,1,1,1,1,1,0.41063,1,1,1,1.5043
4.2023,126.93,1,61.877,184.02,4.2024,1.7188,76.641,1.6882,1.8234,0.040242,129.39,1,1,1,1,1,0.93237,1,1,1,1.2259
3.0391,110.69,1,47.675,75.577,3.0391,1.1358,33.646,3.3458,0.76023,0.026982,112.57,1,1,1,1,1,1.6066,1,1,1,0.41606
2.5593,100.18,1,40.118,51.777,2.5593,0.9555,23.609,4.3102,0.8907,0.022698,101.76,1,1,1,1,1,1.1557,1,1,1,0.27457
4.4771,128.82,1,63.784,223.14,4.4775,1.8977,88.879,1.4783,4.7681,0.043636,131.42,1,1,1,1,1,0.38682,1,1,1,1.6085
4.194,126.86,1,61.815,182.95,4.194,1.7135,76.29,1.6951,1.5812,0.040144,129.33,1,1,1,1,1,1.0714,1,1,1,1.2163
4.1632,126.61,1,61.57,178.98,4.1633,1.6931,74.936,1.7222,2.8064,0.039766,129.06,1,1,1,1,1,0.60382,1,1,1,1.1809
4.1969,126.87,1,61.819,183.21,4.1971,1.714,76.316,1.6946,4.6897,0.040152,129.33,1,1,1,1,1,0.36847,1,1,1,1.2186
4.1612,126.6,1,61.551,178.7,4.1613,1.6916,74.833,1.7243,3.3023,0.039737,129.04,1,1,1,1,1,0.51445,1,1,1,1.1784
4.2255,127.11,1,62.057,187.08,4.2255,1.7343,77.671,1.6683,0.99722,0.04053,129.59,1,1,1,1,1,1.7055,1,1,1,1.2538
3.9205,124.34,1,59.37,149.92,3.9205,1.5478,64.359,1.9683,2.1252,0.036774,126.68,1,1,1,1,1,0.74772,1,1,1,0.93683
4.0236,125.41,1,60.395,161.95,4.0238,1.6029,68.954,1.8532,5.8029,0.038083,127.79,1,1,1,1,1,0.28742,1,1,1,1.0347
4.2903,127.58,1,62.534,195.81,4.2904,1.7765,80.516,1.6156,0.99598,0.041321,130.09,1,1,1,1,1,1.7338,1,1,1,1.335
4.122,126.29,1,61.25,173.88,4.1221,1.667,73.222,1.7578,1.9744,0.039286,128.72,1,1,1,1,1,0.84542,1,1,1,1.1361
3.9989,125.19,1,60.186,159.15,3.9989,1.5911,67.975,1.8766,1.4545,0.037805,127.56,1,1,1,1,1,1.1098,1,1,1,1.0115
3.5937,120.15,1,55.522,116.51,3.5936,1.3791,50.807,2.408,3.1294,0.032766,122.34,1,1,1,1,1,0.46832,1,1,1,0.68642
3.1597,113,1,49.49,83.061,3.1597,1.1848,36.799,3.1236,1.2718,0.028147,114.95,1,1,1,1,1,1.0017,1,1,1,0.4628
4.1253,126.32,1,61.276,174.29,4.1254,1.6692,73.363,1.7549,1.943,0.039325,128.75,1,1,1,1,1,0.85958,1,1,1,1.1397
3.9409,124.58,1,59.594,152.3,3.9409,1.5593,65.319,1.9431,1.084,0.037049,126.92,1,1,1,1,1,1.4641,1,1,1,0.9559
4.3284,127.85,1,62.803,201.12,4.3285,1.8012,82.201,1.5859,1.3847,0.041789,130.38,1,1,1,1,1,1.2612,1,1,1,1.3858
4.1621,126.6,1,61.559,178.82,4.1622,1.6922,74.875,1.7235,3.247,0.039749,129.05,1,1,1,1,1,0.52315,1,1,1,1.1795
3.8573,123.62,1,58.694,142.89,3.8573,1.5142,61.591,2.0447,1.1058,0.035976,125.93,1,1,1,1,1,1.4049,1,1,1,0.88163
3.97,124.88,1,59.889,155.68,3.97,1.575,66.623,1.9099,1.7673,0.037421,127.24,1,1,1,1,1,0.90848,1,1,1,0.98317
4.4078,128.38,1,63.339,212.6,4.4081,1.8527,85.739,1.527,3.125,0.042769,130.95,1,1,1,1,1,0.57525,1,1,1,1.4994
3.0057,110.03,1,47.169,73.633,3.0058,1.1226,32.824,3.4082,1.2086,0.026669,111.89,1,1,1,1,1,1.0023,1,1,1,0.4041
4.3955,128.31,1,63.261,210.8,4.3956,1.845,85.207,1.5356,2.2382,0.042621,130.87,1,1,1,1,1,0.79654,1,1,1,1.4812
4.2013,126.91,1,61.857,183.81,4.2015,1.7172,76.529,1.6904,3.9659,0.040212,129.37,1,1,1,1,1,0.43427,1,1,1,1.224
4.2757,127.48,1,62.426,193.79,4.2757,1.7668,79.858,1.6275,1.2723,0.041138,129.98,1,1,1,1,1,1.3549,1,1,1,1.316
4.5233,129.11,1,64.076,230.53,4.5237,1.9286,91.049,1.4464,4.5614,0.044235,131.72,1,1,1,1,1,0.408,1,1,1,1.6879
4.0778,125.92,1,60.893,168.55,4.0779,1.6388,71.389,1.7976,1.8634,0.03877,128.33,1,1,1,1,1,0.88554,1,1,1,1.0902
3.962,124.78,1,59.787,154.63,3.962,1.5695,66.166,1.9214,4.0817,0.037291,127.13,1,1,1,1,1,0.39817,1,1,1,0.97468
3.634,120.73,1,56.033,120.21,3.6338,1.3988,52.335,2.349,3.0837,0.033234,122.93,1,1,1,1,1,0.48044,1,1,1,0.7127
