0.25	10.68792
0.75	10.89933
1.25	11.72148
1.75	11.2047
2.25	10.82886
2.75	10.52349
3.25	11.41611
3.75	10.31208
4.25	10.10067
4.75	8.902685
5.25	7.892618
5.75	7.775168
6.25	9.677853
6.75	8.832215
7.25	7.305369
7.75	8.197987
8.25	7.869128
8.75	6.506711
9.25	6.812081
9.75	6.647651
10.25	6.694631
10.75	5.848993
11.25	5.332215
11.75	4.416108
12.25	5.731544
12.75	5.825503
13.25	4.510067
13.75	3.171141
14.25	3.241611
14.75	2.771812
15.25	2.677852
15.75	3.57047
16.25	3.312081
16.75	3.194631
17.25	2.936242
17.75	3.38255
18.25	3.758389
18.75	3.68792
19.25	3.805369
19.75	3.59396
20.25	5.708054
20.75	6.906041
21.25	7.11745
21.75	8.010067
22.25	8.456376
22.75	8.902685
23.25	10.31208
23.75	9.912752
24.25	11.81544
