0.12	10.47887
0.37	10.90141
0.62	11.29577
0.87	10.92958
1.12	9.774648
1.37	9.267606
1.62	8.647887
1.87	7.887324
2.12	8.676056
2.37	7.71831
2.62	7.577465
2.87	7.492958
3.12	7.605634
3.37	7.521127
3.62	7.521127
3.87	6.225352
4.12	5.605634
4.37	5.492958
4.62	5.12676
4.87	5.183098
5.12	4.985915
5.37	4.929577
5.62	4.87324
5.87	5.098591
6.12	5.014084
6.37	5.183098
6.62	4.732394
6.87	4.619718
7.12	4.084507
7.37	3.746479
7.62	3.887324
7.87	4.394366
8.12	4.253521
8.37	3.859155
8.62	4.112676
8.87	4.338028
9.12	4.478873
9.37	3.971831
9.62	4.225352
9.87	4.507042
10.12	4.507042
10.37	5.098591
10.62	5.408451
10.87	6.338028
11.12	6.450704
11.37	6.647887
11.62	6.56338
11.87	7.71831
12.12	8.056338
12.37	9.239436
12.62	9.746479
12.87	10.47887
13.12	11.21127
13.37	12.3662
13.62	11.88732
13.87	11.94366
14.12	12.33803
14.37	11.43662
14.62	12.25352
14.87	12.59155
15.12	14.76056
15.37	15.77465
15.62	14.56338
15.87	14.8169
16.12	15.85915
16.37	17.32394
16.62	16.53521
16.87	16.28169
17.12	16.87324
17.37	16.56338
17.62	16.11268
17.87	14.98592
18.12	13.77465
18.37	13.15493
18.62	12.47887
18.87	12.19718
19.12	11.43662
19.37	12.56338
19.62	12.30986
19.87	11.94366
20.12	11.94366
20.37	11.1831
20.62	11.94366
20.87	11.80282
21.12	11.49296
21.37	11.32394
21.62	11.23944
21.87	11.52113
22.12	11.12676
22.37	10.70423
22.62	10.08451
22.87	10.84507
23.12	10.28169
23.37	9.605634
23.62	8.985915
23.87	9.154929
