0   1.903323
10	1.903323
20	2.120846
30	2.039275
40	2.44713
50	2.093656
60	1.848943
70	2.012085
80	2.338369
90	2.501511
100	2.365559
110	2.311178
120	2.012085
130	2.202417
140	3.099698
150	3.208459
160	2.610272
170	2.311178
180	3.806647
190	4.024169
200	5.084592
210	5.73716
220	6.906344
230	7.123868
240	5.818731
250	6.416919
260	8.048339
270	6.743203
280	7.531722
290	6.661632
300	6.52568
310	7.667674
320	7.749245
330	8.374622
340	8.102719
350	7.803626
360	8.673717
370	9.135952
380	10.84894
390	10.60423
400	11.31118
410	10.27795
420	9.299094
430	10.44109
440	11.06647
450	10.71299
460	13.67674
470	13.07855
480	13.05136
490	13.10574
500	12.20846
510	10.60423
520	9.706949
530	9.516617
540	10.19637
550	10.06042
560	9.435045
570	8.891239
580	8.97281
590	8.347432
600	8.18429
610	7.722054
620	7.34139
630	7.422961
640	7.450151
650	7.395771
660	6.960725
670	7.395771
680	7.395771
690	7.993958
700	7.803626
710	6.960725
720	6.716012
730	6.987916
740	7.314199
750	8.075529
760	9.326284
770	8.728097
780	8.320242
790	8.347432
800	7.450151
810	7.123868
820	6.987916
830	7.36858
840	5.954683
850	5.76435
860	6.58006
870	5.383686
880	6.688822
890	6.308157
900	5.873112
910	6.389729
920	6.253777
930	6.661632
940	6.661632
950	6.308157
960	5.70997
970	5.68278
980	5.166163
990	5.302115
1000	4.83988
1010	3.861027
1020	4.132931
1030	3.425982
1040	3.616314
1050	3.561934
1060	3.534743
1070	2.583082
1080	2.637462
1090	3.072508
1100	3.453172
1110	2.882175
1120	3.344411
1130	2.909366
1140	3.154079
1150	2.691843
1160	2.773414
1170	2.827795
1180	2.610272
1190	2.555891
1200	2.528701
1210	2.365559
1220	2.637462
1230	2.039275
1240	1.821752
1250	1.984894
1260	1.876133
1270	1.685801
1280	1.903323
1290	1.359517
1300	2.256798
1310	2.283988
1320	1.930514
1330	1.876133
1340	1.984894
1350	1.794562
1360	1.848943
1370	1.903323
1380	1.441088
1390	1.685801
1400	1.65861
1410	1.468278
1420	1.712991
1430	1.549849
1440	1.984894
