0	16.60876
10	18.51208
20	18.03625
30	17.08459
40	19.51662
50	19.99245
60	20.46828
70	21.15559
80	20.83837
90	22.26586
100	22.10725
110	20.36254
120	19.83384
130	23.11178
140	22.63595
150	22.21299
160	20.46828
170	19.99245
180	22.58308
190	24.38066
200	27.12991
210	24.96223
220	26.01964
230	27.5
240	25.49094
250	29.98489
260	30.61934
270	31.88822
280	31.25378
290	32.94562
300	33.79154
310	32.36405
320	33.10423
330	29.0861
340	32.41692
350	27.97583
360	27.5
370	35.80061
380	31.51813
390	33.20997
400	33.10423
410	34.10876
420	35.00755
430	34.53172
440	32.25831
450	34.79607
460	38.2855
470	39.39577
480	34.2145
490	39.07855
500	35.43051
510	31.72961
520	34.53172
530	31.62387
540	34.37311
550	32.25831
560	28.87462
570	31.14804
580	26.75982
590	28.18731
600	25.75529
610	30.09064
620	34.10876
630	35.16616
640	31.72961
650	30.88369
660	27.87009
670	27.97583
680	26.65408
690	24.38066
700	24.06344
710	26.33686
720	26.6121
730	27.5
740	30.40786
750	33.05136
760	27.76435
770	31.35952
780	28.13444
790	24.11631
800	25.22659
810	25.54381
820	26.38973
830	26.38973
840	27.5
850	24.53928
860	25.06798
870	24.27493
880	23.32326
890	22.58308
900	22.63595
910	22.74169
920	22.3716
930	22.47734
940	23.00604
950	24.22205
960	22.10725
970	20.09819
980	20.09819
990	21.79003
1000	20.36254
1010	21.04985
1020	22.21299
1030	22.84743
1040	21.3142
1050	20.46828
1060	19.46375
1070	17.19033
1080	17.98338
1090	17.98338
1100	20.46828
1110	21.57855
1120	20.7855
1130	19.78097
1140	18.56495
1150	18.61782
1160	21.47281
1170	20.57402
1180	20.2568
1190	18.61782
1200	18.51208
1210	19.14653
1220	19.56949
1230	17.71903
1240	16.66163
1250	17.82477
1260	17.61329
1270	18.24773
1280	18.51208
1290	18.3006
1300	18.88218
1310	18.98792
1320	19.14653
1330	17.87764
1340	18.45921
1350	16.87311
1360	15.81571
1370	16.45015
1380	18.45921
1390	15.97432
1400	15.44562
1410	18.72356
1420	18.56495
1430	17.82477
1440	 17.87764
