0.12	8.507042
0.37	7.746479
0.62	7.267605
0.87	6.929577
1.12	6.676056
1.37	6.056338
1.62	6.056338
1.87	6.028169
2.12	5.887324
2.37	6.140845
2.62	5.323944
2.87	5.070423
3.12	4.704225
3.37	4.366197
3.62	4.366197
3.87	4.394366
4.12	4.169014
4.37	4.56338
4.62	3.971831
4.87	4
5.12	3.943662
5.37	4.84507
5.62	4.253521
5.87	3.774648
6.12	3.211267
6.37	3.521127
6.62	3.521127
6.87	3.71831
7.12	5.492958
7.37	3.830986
7.62	3.887324
7.87	3.408451
8.12	3.971831
8.37	3.859155
8.62	3.802817
8.87	3.492958
9.12	3.71831
9.37	3.802817
9.62	3.971831
9.87	4.788733
10.12	6.338028
10.37	6.704225
10.62	6.591549
10.87	6.169014
11.12	7.492958
11.37	8.478873
11.62	9.070422
11.87	10.05634
12.12	10.87324
12.37	10.59155
12.62	10.42253
12.87	10.95775
13.12	10.84507
13.37	10.14085
13.62	10.14085
13.87	11.69014
14.12	11.97183
14.37	12.78873
14.62	13.71831
14.87	14.33803
15.12	13.5493
15.37	12.33803
15.62	12
15.87	11.69014
16.12	11.57746
16.37	12.4507
16.62	13.52113
16.87	13.80282
17.12	13.74648
17.37	12.90141
17.62	13.01408
17.87	13.09859
18.12	14.05634
18.37	12.25352
18.62	11.52113
18.87	10.78873
19.12	10
19.37	9.211267
19.62	8.87324
19.87	8.676056
20.12	9.211267
20.37	9.042253
20.62	8.732394
20.87	8.394366
21.12	9.154929
21.37	9.43662
21.62	9.12676
21.87	8.478873
22.12	7.605634
22.37	7.577465
22.62	6.788732
22.87	6.816901
23.12	7.43662
23.37	7.549295
23.62	7.661972
23.87	7.43662
